,comments,labels
93,",,acebook.com/,,acebook.com/raldzkie.ugsang.?fref=nf&rc=p&refid=&__tn__=R,Gerald Ugsang,,",N
94,youtube.com/,N
95,channel/,N
96,UCBzSAoqLtmzuN,N
97,"jEsYpFQ,-- ::,outube.com/channel/UCBzSAoqLtmzuNjEsYpFQ?fbclid=IwARlzU-gqwlmXikffG-rBDbbSqpXsYqbmuSuCcZiSHJprWIrIjDmk,[],,,[]",N
98,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Yongki Alifa,,Yongki Alifa,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEkzrpcfKXGfTtxTETrW_fcfeeNYbxVjyubNWjcnmUPKWtyFdzpqyHrNEiTDhRlMtqsbJ&_nc_ohc=OGQmuOYIQREAXOx&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=cffdacbbeaecaa&oe=A,[],,,[]",N
99,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Yongki Alifa,,yes,-- ::,,[],,,[]",N
100,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Rudana Brenda,,Rudana Brenda,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEjmwooUMCCJYJnvekNOhXbOUjvPAFdsSOFZoQoylQg_zfcwIyNom-oOOOzdgH_rALAmDOM&_nc_ohc=PnjXRDBjAAX-HBGN&tn=upOySdBWPhwiye&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=fcfdbdbaffd&oe=BE,[],,,[]",N
101,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Rudana Brenda,,yes,-- ::,,[],,,[]",N
102,",,acebook.com/,,acebook.com/marinete.mcardoso.?fref=nf&rc=p&refid=&__tn__=R,Marinete Cardoso,,Marinete Cardoso,-- ::,edia.tenor.co/images/ffbbcbbffbe/tenor.gif?itemid=&fbclid=IwARN-ABttWrEkZtOgISVJykpuqEepIlZpobDKTLR_mRmcbwA-ZeKU,[],,,[]",N
103,",,acebook.com/,,acebook.com/maepvn?fref=nf&rc=p&refid=&__tn__=R,Виктория Майер,,",N
104,youtu.be/,N
105,"erSWoxdWw,-- ::,outu.be/erSWoxdWw?fbclid=IwARdWpGoEvcrWxzLsL-fRBpNctCzcpBnPLWokpNdydMpMA,[],,,[]",N
106,",,acebook.com/,,acebook.com/nicolas.vermeersch.?fref=nf&rc=p&refid=&__tn__=R,Nicolas Vermeersch,,THAT UGLY BLACK BAR NEEDS TO GO ! ( Bring back the translucent bacground we used to have ),-- ::,,[],,,[]",0
107,",,acebook.com/,,acebook.com/andrew.msonkho.?fref=nf&rc=p&refid=&__tn__=R,Andrew Msonkho,,#+%,-- ::,,[],,,[]",N
108,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Mohd Shadab Falak,,",N
109,youtu.be/,N
110,"ydg-Twro,-- ::,outu.be/ydg-Twro?fbclid=IwARkgVsxKusNw_kjVWikGeR-_Ac_wNuwQQCgtFefNlbizyFoLZh,[],,,[]",N
111,",,acebook.com/,,acebook.com/Ba.Rad.?fref=nf&rc=p&refid=&__tn__=R,Ba Rad,,",N
112,www.youtube.com/,N
113,watch?v=LhlhNBS,N
114,"NRE,-- ::,ww.youtube.com/watch?v=LhlhNBSNRE&fbclid=IwARkNyNKLHlODlHDkRfCxqXUlPWwEtNsUnaPBEbpHcchAaMtfuHVssko,[],,,[]",N
115,",,acebook.com/,,acebook.com/aabhash?fref=nf&rc=p&refid=&__tn__=R,Aabhash Singh,,Dear YouTube Team, my YouTube channel (Twist Makeover) was terminated without any reason. I don't believe my videos/channel violated the community guidelines. Can you please check my channel again to see, if people have wrongly flagged my videos? My videos had NO Nudity or sexual content (sexual), that should not be out of the sexual content rules. NO Violent or graphic content there is no graphic content. NO Hateful content there is no political or any hateful speech at all. NO Threats.  I never and would never do this. No Spam/scam.  there is no spam/scam content. No misleading metadata I always follow the rules for tagging. And if it was my mistake to upload content overrules then sorry: I would like to recover my YouTube Channel. please youtube team recover my channel as soon as possible. I will not make any mistakes in video upload. Thank you. Khushi,-- ::,,[],,,[]",0
116,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,MJ Mabea,,Hey, I'm trying to grow my channel. Kindly check out my latest video: [link]",1
117,youtu.be/,N
118,"EGfBCO_bE,-- ::,outu.be/EGfBCO_bE?fbclid=IwARATZiIRJyFhzJscE-ETIwCYfSRpLg_GXjqEfdmPiiUyOALo_i,[],,,[]",N
119,",,acebook.com/,,acebook.com/igor.tanevski?fref=nf&rc=p&refid=&__tn__=R,Igor Tanevski,,",N
120,www.youtube.com/,N
121,watch?v=vGsqwzO,N
122,"rU,-- ::,ww.youtube.com/watch?v=vGsqwzOrU&fbclid=IwAROkUe-DHfFVlEMGJkPitEpczldIwhanHvLxyEumzWv-FTw,[],,,[]",N
123,",,acebook.com/,,acebook.com/gustavo.simoes.?fref=nf&rc=p&refid=&__tn__=R,Gustavo Simoes,,",N
124,youtu.be/,N
125,"WVxYsdw,-- ::,outu.be/WVxYsdw?fbclid=IwARjEyAZFgmxoRXQDMjGSLtXVTeeZXKtpbaOxlFhNJVJAEzYLo,[],,,[]",N
126,",,acebook.com/,,acebook.com/vuyeed.eq?fref=nf&rc=p&refid=&__tn__=R,Eric Minton,,Updating your policy for censoring opposing worldviews? Why? We all know you target conservatives and anyone else who thinks outside the approved narrative already. You idiots call anyone who bucks that narrative spreaders of misinformation",1
127," which translates This is what we want yo to think and if you don't we will shut you down until you bend the knee.,-- ::,,[],,,[]",0
128,",,acebook.com/,,acebook.com/mithun.mili.?fref=nf&rc=p&refid=&__tn__=R,Mithun Mili,,Mithun Mili,-- ::,,[],,,[]",N
129,",,acebook.com/,,acebook.com/jimmie.jimmie.crespo?fref=nf&rc=p&refid=&__tn__=R,Jimmie Arvores-Filho Crespo,,As people keep getting corona while vaccinated fully. YOUTUBE is now banning all content showing how ineffective the vaccines are,-- ::,,[],,,[]",0
130,",,acebook.com/,,acebook.com/loha.singh.?fref=nf&rc=p&refid=&__tn__=R,Loha Singh,,",N
131,youtu.be/,N
132,"GlBVXplIg,-- ::,outu.be/GlBVXplIg?fbclid=IwARkQSsvnFwpXpDkkzSKEvVvXDjDRLGJuhxOunagx_xJ_S_nQ,[],,,[]",N
133,",,acebook.com/,,acebook.com/MOHMED?fref=nf&rc=p&refid=&__tn__=R,محمد سمير,,",N
134,youtube.com/,N
135,watch?v=xtmWl_,N
136,gFA&feature=sha,N
137,"re,-- ::,outube.com/watch?v=xtmWl_gFA&feature=share&fbclid=IwARZGSSDGg-zgEnOCyrCPWcoFX_DIDBSQatSu-DilnakA-Tc,[],,,[]",N
138,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Solyman Karoch,,Hey guys support me ",1
139,youtube.com/,N
140,channel/,N
141,UCLVWVJNCrdiGwC,N
142,"tQSJxJzg please,-- ::,outube.com/channel/UCLVWVJNCrdiGwCtQSJxJzg?fbclid=IwARGfRCVPsgKb_uJVGVMLlhlkhwDVQovgpqoSFY_oxAM,[],,,[]",N
143,",,acebook.com/,,acebook.com/bonginkosi.yalezo?fref=nf&rc=p&refid=&__tn__=R,Bonginkosi Yalezo,,",N
144,youtu.be/,N
145,"jzmWJLFQ,-- ::,outu.be/jzmWJLFQ?fbclid=IwARWOnmFVSYQBhGYFzvKubHgMEACtr-nKNxbQepapZIYGrGVbKp_IM,[],,,[]",N
146,",,acebook.com/,,acebook.com/edenngbandu.ngbandu?fref=nf&rc=p&refid=&__tn__=R,Jordan Ngbandu,,Subscriber my channel please 🙏🏼",1
147,,N
148,youtu.be/,N
149,"WyQzms-FOA,-- ::,outu.be/WyQzms-FOA?fbclid=IwARzUSZpuZAmqGxkZceoCAmQHlevt-ribHehwfadn-v-e-ZdN_yYVE,[],,,[]",N
150,",,acebook.com/,,acebook.com/baiju.bhai.?fref=nf&rc=p&refid=&__tn__=R,Baiju Bhai,,",N
151,youtube.com/,N
152,channel/,N
153,UCwv-_IMheiVZuJ,N
154,"oLAaPzyg,-- ::,outube.com/channel/UCwv-_IMheiVZuJoLAaPzyg?fbclid=IwARVGQUmiNfPBHWrOSrPo-VrzrvufUzvVeyNIQmiVzpSoSZk,[],,,[]",N
155,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,YTprem Threemonths,,Hello, in this telegram channel you can buy accounts with a three-month subscription to YouTube Premium for only $ ! Hurry up, the offer is valid only until //😇",N
156,t.me/,N
157,ytpremium_month,N
158,"s,-- ::,.me/ytpremium_months?fbclid=IwARS_QKVxBAAswSjW-tYcBRKmEFaRbURDJvlxieGwgWmdKwrMx_xRY,[],,,[]",N
159,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Pàthàñ Áñås,,",N
160,youtube.com/,N
161,channel/,N
162,UCmKkqUPpCiym,N
163,"bihePIpg,-- ::,outube.com/channel/UCmKkqUPpCiymbihePIpg?fbclid=IwARwwPrTZsoCIOKMQvR_nAveVeeUrGuPvZEAmvpL_GsXVsYfI,[],,,[]",N
164,",,acebook.com/,,acebook.com/abu.ridha.?fref=nf&rc=p&refid=&__tn__=R,Abu Ridha,,",N
165,youtu.be/,N
166,"tIYFDEQ,-- ::,outu.be/tIYFDEQ?fbclid=IwARrco-VxfhrbYAPWcPSEIoVtnHvaCuYqgcryOzEQTBdUqTcRSO,[],,,[]",N
167,",,acebook.com/,,acebook.com/abu.ridha.?fref=nf&rc=p&refid=&__tn__=R,Abu Ridha,,",N
168,youtu.be/,N
169,"tIYFDEQ,-- ::,outu.be/tIYFDEQ?fbclid=IwARwxNPyeVsGidckKoVoszKgKPmfCJusFkCWhFvhqhd-YXQM,[],,,[]",N
170,",,acebook.com/,,acebook.com/joaovitor.deassis.?fref=nf&rc=p&refid=&__tn__=R,João Vitor De Assis,,",N
171,youtu.be/,N
172,"JAbTxBmHpMw,-- ::,outu.be/JAbTxBmHpMw?fbclid=IwARKonmYBqmdjyQWnkHlDlzFzNPWdqbqtsyMLoEbb-IHoCjrjovvdYmOaw,[],,,[]",N
173,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Malik Irfan,,",N
174,youtube.com/,N
175,channel/,N
176,UCFtyCdhbDIhYQEb,N
177,"PhjQNNCg,-- ::,outube.com/channel/UCFtyCdhbDIhYQEbPhjQNNCg?fbclid=IwAR-HHykwvAfEPpREjDzuFzlJgIRVKBRDhoyTgvlkyWW_,[],,,[]",N
178,",,acebook.com/,,acebook.com/martammendoza?fref=nf&rc=p&refid=&__tn__=R,Marta Anaya,,",N
179,youtu.be/,N
180,"hSbKVcO-,-- ::,outu.be/hSbKVcO-?fbclid=IwARxQKCcRGbyBedZSkpJNy_g_nMPvZQKtAdqoKNbQKbHkYSICAgxE,[],,,[]",N
181,",,acebook.com/,,acebook.com/matteo.cambia?fref=nf&rc=p&refid=&__tn__=R,Matteo Cambia,,",N
182,youtu.be/,N
183,"NPTqnmctHA,-- ::,outu.be/NPTqnmctHA?fbclid=IwARHHoxpJKbBj-zbUktVWKktacOZWfeYtvtsVsiiqpitMSk,[],,,[]",N
184,",,acebook.com/,,acebook.com/lara.summers.?fref=nf&rc=p&refid=&__tn__=R,Tabitha Kent,,",N
185,www.youtube.com/,N
186,watch?v=kvwasQDD,N
187,"QiA&t=s,-- ::,ww.youtube.com/watch?v=kvwasQDDQiA&t=s&fbclid=IwARPshJJAmrWqnAVRZbAggfsbqAKsICwJVuhxrzEEaIhuToE,[],,,[]",N
188,",,acebook.com/,,acebook.com/rajshe.ray.?fref=nf&rc=p&refid=&__tn__=R,Rajshe Ray,,Robin Roy,-- ::,,[],,,[]",N
189,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Satish Kumar,,Dghdetyryryy yy the way I was just wondering if",N
190,My,N
191,"Mdmkd,-- ::,,[],,,[]",N
192,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Satish Kumar,,Sdgfeerdddssrt",N
193,"uii,-- ::,,[],,,[]",N
194,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Satish Kumar,,Skkfx,-- ::,,[],,,[]",N
195,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Satish Kumar,,Fguteeer,-- ::,,[],,,[]",N
196,",,acebook.com/,,acebook.com/parii.parii.?fref=nf&rc=p&refid=&__tn__=R,Heena Mansuri,,",N
197,youtu.be/,N
198,"XJMIHtrpE,-- ::,outu.be/XJMIHtrpE?fbclid=IwARaACBYwmpJzFOxByeAHN-VFoDSagNoXMWczlLnqOuNsEotonTWXAzM,[],,,[]",N
199,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Surya Singh,,",N
200,youtu.be/,N
201,"CXBatGJM,-- ::,outu.be/CXBatGJM?fbclid=IwARjKdYJZPSnTdrUMTgQsc-KQMmllJhsQDAujuWGIjlFNShrxaXOK,[],,,[]",N
202,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Aryan Yadav,,",N
203,youtube.com/,N
204,shorts/,N
205,dnqIFReXkDY?feat,N
206,"ure=share,-- ::,outube.com/shorts/dnqIFReXkDY?feature=share&fbclid=IwARLkwnTqeQrAnGSrvBkigOGcYWqeKDYMXsWKKbjYSRdLjeLRYk,[],,,[]",N
207,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Abhishek Einstein,,",N
208,youtube.com/,N
209,shorts/,N
210,DKyjYEHM?feat,N
211,"ure=share,-- ::,outube.com/shorts/DKyjYEHM?feature=share&fbclid=IwARNBSsvJYNUmxuwgyXhoHCmRBHexUeAMphZmKXwjBlzDFTYbI,[],,,[]",N
212,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Abhishek Einstein,,",N
213,youtube.com/,N
214,shorts/,N
215,DKyjYEHM?feat,N
216,"ure=share,-- ::,outube.com/shorts/DKyjYEHM?feature=share&fbclid=IwARAwmapYSEHfSxViNFTdhHhSkKpPpy_jwODIzjmicZewkNZO_rto,[],,,[]",N
217,",,acebook.com/,,acebook.com/mahesh.dhawale.?fref=nf&rc=p&refid=&__tn__=R,Mahesh Dhawale,,",N
218,youtu.be/,N
219,"JYedKQrI,-- ::,outu.be/JYedKQrI?fbclid=IwARySeBVYcXarXoxDlirwnzhzdjFpTBownhqxDNMngtNMHCSecxudY,[],,,[]",N
220,",,acebook.com/,,acebook.com/edy.dany.lemnaru.?fref=nf&rc=p&refid=&__tn__=R,Eduard Daniel,,",N
221,youtube.com/,N
222,channel/,N
223,UCNVlCCcrpDbeGn,N
224,"TqGdFUw,-- ::,outube.com/channel/UCNVlCCcrpDbeGnTqGdFUw?fbclid=IwAREQAJJGtiVRBFYQzuOpCm-pbwQDVCmqkATZ_GrsddnfuuY,[],,,[]",N
225,",,acebook.com/,,acebook.com/Mouangelheart?fref=nf&rc=p&refid=&__tn__=R,Mou Mita Adhikary,,",N
226,youtube.com/,N
227,channel/,N
228,UCZoWtIGOySxmrvH,N
229,"_swhg,-- ::,outube.com/channel/UCZoWtIGOySxmrvH_swhg?fbclid=IwARgkjelwDYbcRFMRthQ-\-\BuXBBiqKZod-WSEgzsbpBYaOPUpc,[],,,[]",N
230,",,acebook.com/,,acebook.com/dev.jadoun.?fref=nf&rc=p&refid=&__tn__=R,Dev Jadoun,,",N
231,youtube.com/,N
232,channel/,N
233,UCXQOAFJqxErpEk,N
234,"aBgVCAUw,-- ::,outube.com/channel/UCXQOAFJqxErpEkaBgVCAUw?fbclid=IwARarNexbqGmkWhoraPXMexFzkafo-uXgqLBeIsHQCOYeTCX,[],,,[]",N
235,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Montreal Davis,,Rocket ship Nicki Minaj true story street gym street ball,-- ::,,[],,,[]",1
236,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Jessie De Torres,,Very nice,-- ::,,[],,,[]",N
237,",,acebook.com/,,acebook.com/fred.spencer.?fref=nf&rc=p&refid=&__tn__=R,Fred Spencer,,Am a digital marketer with vast years of experience",N
238,"I will promote your YouTube link to huge audience,get huge views,comment,s",1
239,ubscribers and many more,N
240,"Kindly contact me and let us discuss,-- ::,,[],,,[]",1
241,",,acebook.com/,,acebook.com/belane.zoller?fref=nf&rc=p&refid=&__tn__=R,Béláné Zoller,,Béláné Zoller,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeHxLuZgh-jGwHBsQtcwZLsAKf_mDUuwAp_j-bcNeRGBYSzZuBzsPGiWhrBrgymrRfuJYocRXWjp&_nc_ohc=Kgh_qPeEOIAX-unpdv&tn=upOySdBWPhwiye&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=eaeccffd&oe=FF,[],,,[]",N
242,",,acebook.com/,,acebook.com/billy.spuehler?fref=nf&rc=p&refid=&__tn__=R,Ferris Bueler,,Hitler didn't like freedom of speech either! Let's go Brandon!,-- ::,,[],,,[]",0
243,",,acebook.com/,,acebook.com/Nick.galea.?fref=nf&rc=p&refid=&__tn__=R,Nick Galea,,Nick Galea,-- ::,edia.tenor.co/images/cadbaeea/tenor.gif?itemid=&fbclid=IwARIndBnhEiJQLLAwRiDpWoWvEnrdjbELQeQQtmLKqggtgUWS,[],,,[]",N
244,",,acebook.com/,,acebook.com/mario.trenta.?fref=nf&rc=p&refid=&__tn__=R,Mario Trenta,,⚰️⚰️🥂,-- ::,,[],,,[]",N
245,",,acebook.com/,,acebook.com/abhishek.sojitra.?fref=nf&rc=p&refid=&__tn__=R,Abhishek Sojitra,,",N
246,youtu.be/,N
247,"CZIwIiiAw,-- ::,outu.be/CZIwIiiAw?fbclid=IwARtGtLyjaYHDVZAYlRNiItuvyi-rFwYHKwIuzcFRezRJNaUeKDFQ,[],,,[]",N
248,",,acebook.com/,,acebook.com/dave.maybrick?fref=nf&rc=p&refid=&__tn__=R,Dave Maybrick,,WTF is going on? Where's Novara Media?,-- ::,,[],,,[]",N
249,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Anurag Prajapati,,Hey vf if go cgj,-- ::,,[],,,[{'comment_id': '', 'comment_url': 'acebook.com/', 'commenter_id': '', 'commenter_url': 'acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R', 'commenter_name': 'Sonya Soza Roa', 'commenter_meta': None, 'comment_text': 'Anurag Prajapati Gracias.Amen.', 'comment_time': datetime.datetime(, , , , , ), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]",N
250,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Sonya Soza Roa,,Anurag Prajapati Gracias.Amen.,-- ::,,[],,,",N
251,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Bogusława Krecińska,,Bogusława Krecińska,-- ::,edia.tenor.co/images/bfacbcbcaaebefe/tenor.gif?itemid=&fbclid=IwAR-YhMQfgkoGhxMTq__dudTUrXdYWOqpj_LPTeCKPxhYinAM,[],,,[]",N
252,",,acebook.com/,,acebook.com/sak.ask.?fref=nf&rc=p&refid=&__tn__=R,Sak Ask,,😡,-- ::,,[],,,[]",N
253,",,acebook.com/,,acebook.com/mike.weeks?fref=nf&rc=p&refid=&__tn__=R,Mike Weeks,,Hey YouTube. Shouldn't you shut your whole company down since you spread misinformation all the time.,-- ::,,[],,,[]",0
254,",,acebook.com/,,acebook.com/provat.bhattacharjee.?fref=nf&rc=p&refid=&__tn__=R,Bìķï Ďâş,,",N
255,youtu.be/,N
256,"FkYAYK_Cw,-- ::,outu.be/FkYAYK_Cw?fbclid=IwARORvzQaUpCcXklsSSkwP_SiwEGjv-OetDv-YDUknoUEcl,[],,,[]",N
257,",,acebook.com/,,acebook.com/suvera.happyl?fref=nf&rc=p&refid=&__tn__=R,Suvera PriNce,,",N
258,youtube.com/,N
259,channel/,N
260,UCYZgbKeGCsXOf,N
261,"qhbHqrA,-- ::,outube.com/channel/UCYZgbKeGCsXOfqhbHqrA?fbclid=IwARnBec_mhDmrWLkNJWwXHKVEXSwYPOKVEOahksaCmuWYWD-ozY,[],,,[]",N
262,",,acebook.com/,,acebook.com/may.cardoso.?fref=nf&rc=p&refid=&__tn__=R,May Cardoso,,",N
263,youtu.be/,N
264,"JgCDBZvqA,-- ::,outu.be/JgCDBZvqA?fbclid=IwARFyJurnmbCqzIdE-BhDXuSVmwMVFl-ujoUZbCwJBMgsbLI,[],,,[]",N
265,",,acebook.com/,,acebook.com/rashmi.mohapatra.?fref=nf&rc=p&refid=&__tn__=R,Rashmi Mohapatra,,",N
266,youtube.com/,N
267,channel/,N
268,UChd_pxN_oj-dv,N
269,"uDJPkMg,-- ::,outube.com/channel/UChd_pxN_oj-dvuDJPkMg?fbclid=IwARKCTiJybaAmHYZAteEZDSvmjuxZBgzAWsrunQRN-QFwUvWGE,[],,,[]",N
270,",,acebook.com/,,acebook.com/michael.dabouncer?fref=nf&rc=p&refid=&__tn__=R,Michael Hammond,,🖕🖕🖕🖕🖕,-- ::,,[],,,[]",N
271,",,acebook.com/,,acebook.com/kevinho.maia.?fref=nf&rc=p&refid=&__tn__=R,Tista Lima,Top Fan,",1
272,youtu.be/,N
273,"pDPKezR_wXE,-- ::,outu.be/pDPKezR_wXE?fbclid=IwARhZGdsKOxTaAISuUdGxfWwFQZhVzhqprth_XdfmbjLPYylhqk,[],,,[]",N
274,",,acebook.com/,,acebook.com/kevinho.maia.?fref=nf&rc=p&refid=&__tn__=R,Tista Lima,Top Fan,",1
275,youtu.be/,N
276,"pDPKezR_wXE,-- ::,outu.be/pDPKezR_wXE?fbclid=IwARDWwck_lOzayUMTJUbJrgWGxuvbrUKLpFQdRx_ioQknQcyk,[],,,[]",N
277,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,ນ່າ ແສງສຸດາຄົມ,,,-- ::,,[],,,[]",N
278,",,acebook.com/,,acebook.com/fatkell.savage?fref=nf&rc=p&refid=&__tn__=R,Fatkell Brooks,,",N
279,youtu.be/,N
280,"zvmSVWIsRas,-- ::,outu.be/zvmSVWIsRas?fbclid=IwARrpPEpjrESDOjcFj_VUiOdJl-DqhKIEGHjTkWHouyMnmsdBhYGm,[],,,[]",N
281,",,acebook.com/,,acebook.com/robert.johnson.?fref=nf&rc=p&refid=&__tn__=R,Robert Johnson,Top Fan,help a small channel that catches online predators of children reach just k subs !! please ... ",1
282,www.youtube.com/,N
283,watch?v=SmSbZeu,N
284,bBc&list=PLzyPO,N
285,KUraqeyjtuhMAI,N
286,"aBIsjklhJrC,-- ::,ww.youtube.com/watch?v=SmSbZeubBc&list=PLzyPOKUraqeyjtuhMAIaBIsjklhJrC&fbclid=IwARHZFyt-GoYbSdLzhahqzoRZyIvIxqhoBJYVhWPMotCYlA,[],,,[]",N
287,",,acebook.com/,,acebook.com/pool.corroalva?fref=nf&rc=p&refid=&__tn__=R,Feo Mati Burguer,,",N
288,youtu.be/,N
289,"SLSDIWtQ,-- ::,outu.be/SLSDIWtQ?fbclid=IwARugfapvMMgsSEUQSUjJaHVDDGCZksGqjQvEnzHznxpBmgZApDc,[],,,[]",N
290,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Gianni Trend,,",N
291,youtu.be/,N
292,"Rg-qeHhlkk,-- ::,outu.be/Rg-qeHhlkk?fbclid=IwARgpIq-dfDRqVcuvzeGeMLpgktb-\-\zXgvsehFiVTewEDKp-PiJdxv,[],,,[{'comment_id': '', 'comment_url': 'acebook.com/', 'commenter_id': '', 'commenter_url': 'acebook.com/kevinho.maia.?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Tista Lima', 'commenter_meta': 'Top Fan', 'comment_text': 'Gianni Trend nyoutu.be/\npDPKezR_wXE se inscreve no meu canal', 'comment_time': datetime.datetime(, , , , , ), 'comment_image': 'outu.be/pDPKezR_wXE?fbclid=IwARGRuPS-lMPnPhqdEqZYRVfEWYFEicuUSSJhlxbdKbq-lblAkRw', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]",0
293,",,acebook.com/,,acebook.com/kevinho.maia.?fref=nf&rc=p&__tn__=R,Tista Lima,Top Fan,Gianni Trend ",N
294,youtu.be/,N
295,"pDPKezR_wXE se inscreve no meu canal,-- ::,outu.be/pDPKezR_wXE?fbclid=IwARGRuPS-lMPnPhqdEqZYRVfEWYFEicuUSSJhlxbdKbq-lblAkRw,[],,,",0
296,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&refid=&__tn__=R,Vladimir Vershinin,,Hey YouTube! Why are you such nazi jerks? Why do you compartmentaliz",0
297,"e people into digital ghettoes? Why don’t you give them a real choice of a country that actually works? Why don’t you give them a real choice of the language of the ads you show them? Why don’t you provide an ad preferences feature which actually works? What’s the point of shoving the same disgusting advertisements into your viewers brains which cause only disgust, when you could implement a system showing them ads of the products and services they actually chose and interested in, thus creating more sales for your advertisers.,-- ::,,[],,,[{'comment_id': '', 'comment_url': 'acebook.com/', 'commenter_id': '', 'commenter_url': 'acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R', 'commenter_name': 'Vladimir Vershinin', 'commenter_meta': None, 'comment_text': 'Bijoy Anannya , they’ve one hell of a disgusting corporate monster. Google turned into something utterly disgusting.', 'comment_time': datetime.datetime(, , , , , ), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]",0
298,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Vladimir Vershinin,,Bijoy Anannya , they’ve one hell of a disgusting corporate monster. Google turned into something utterly disgusting.,-- ::,,[],,,",0
299,",,acebook.com/,,acebook.com/antonio.albir?fref=nf&rc=p&refid=&__tn__=R,Antonio Albir Escobar,, 🤙,-- ::,,[],,,[]",N
300,",,acebook.com/,,acebook.com/antonio.albir?fref=nf&rc=p&refid=&__tn__=R,Antonio Albir Escobar,,People Hate Quetzeagle JST: 👍🙏🔥,-- ::,,[],,,[]",0
301,",,acebook.com/,,acebook.com/rose.hamilton.?fref=nf&rc=p&refid=&__tn__=R,Rose Hamilton,,',-- ::,,[],,,[]",N
302,",,acebook.com/,,acebook.com/rose.hamilton.?fref=nf&rc=p&refid=&__tn__=R,Rose Hamilton,,WHAT HAS HAPPEN TO ALL THE FRANKIE VALLI THAT USE TO BE ON FACEBOOK. HAS IT BEEN REMOVED IF YES WHY. I ENJOYED IT ALOT BRING IT BACK.,-- ::,,[],,,[]",1
303,",,acebook.com/,,acebook.com/parkashjitsingh?fref=nf&rc=p&__tn__=R,Parkashjit Singh,,📛,-- ::,,[],,,[]",N
304,",,acebook.com/,,acebook.com/thefounderofsealpopart?fref=nf&rc=p&__tn__=R,Sealpop Osix,,YouTube I like the cover photo,-- ::,,[],,,[]",1
305,",,acebook.com/,,acebook.com/donnie.jackson.?fref=nf&rc=p&__tn__=R,Duane Jackson Sr.,,Thanks ❤ #ImCopyrightowne",N
